1704 1321
1706.77 1221.04
1709.54 1121.08
1712.31 1021.12
1715.08 921.153
1737.91 823.795
1794.89 741.614
1876.49 683.812
1971.13 651.493
2069.82  635.39
2169.36 625.776
2269.11 618.744
2368.94 612.864
2468.77 607.135
2568.64 601.902
2668.55 597.693
2568.65 602.227
2668.54 597.564
2568.67 602.549
2668.53 597.436
2568.68  602.87
2668.53 597.308
